 transaction_id | household_id | store_id | day | trans_time | week_no 
    28675711514 |         1920 |      299 | 134 |       1841 |      20
    28675712004 |          607 |      299 | 134 |       2152 |      20
    28675712006 |          607 |      299 | 134 |       2153 |      20
    28675715324 |         1653 |      381 | 134 |        750 |      20
    28675722067 |          400 |      450 | 134 |       1713 |      20
    28675726432 |         1389 |      368 | 134 |       1702 |      20
    28675726601 |         1226 |      368 | 134 |       1740 |      20
    28675730944 |         1236 |      448 | 134 |       1351 |      20
    28675741069 |          110 |      319 | 134 |       1155 |      20
    28675742291 |         1901 |      319 | 134 |       1553 |      20
    28675742930 |         1901 |      319 | 134 |       1735 |      20
    28675743004 |          926 |      319 | 134 |       1747 |      20
    28675743512 |         1901 |      319 | 134 |       1906 |      20
    28675743750 |          161 |      319 | 134 |       1948 |      20
    28675744071 |         1901 |      319 | 134 |       2048 |      20
    28675744094 |         1901 |      319 | 134 |       2054 |      20
    28675744268 |         1901 |      319 | 134 |       2126 |      20
    28675744309 |         1901 |      319 | 134 |       2136 |      20
    28675752422 |          731 |      384 | 134 |       1639 |      20
    28675752471 |          731 |      384 | 134 |       1646 |      20
    28675755949 |         1452 |      339 | 134 |       1318 |      20
    28675762409 |          370 |      382 | 134 |       1709 |      20
    28675763818 |          306 |      382 | 134 |       2150 |      20
    28675771192 |         1388 |      375 | 134 |       1214 |      20
    28675771841 |          491 |      375 | 134 |       1411 |      20
    28675791167 |         2467 |    31401 | 134 |       1731 |      20
    28675797243 |         2086 |      436 | 134 |       1919 |      20
    28675797700 |         2086 |      436 | 134 |       2212 |      20
    28675800329 |         1256 |      439 | 134 |        911 |      20
    28675802546 |         2172 |      439 | 134 |       1817 |      20
    28675816525 |         2112 |      335 | 134 |       1532 |      20
    28675821324 |         2254 |    31582 | 134 |       1654 |      20
    28675821371 |         2085 |    31582 | 134 |       1708 |      20
    28675825453 |          875 |      356 | 134 |       1029 |      20
    28675836391 |          806 |      333 | 134 |       1311 |      20
    28675837561 |         2282 |      333 | 134 |       1639 |      20
    28675838895 |          903 |      333 | 134 |       2020 |      20
    28675842126 |          785 |      363 | 133 |       1510 |      20
    28675843933 |         1045 |      363 | 133 |       2041 |      20
    28675845382 |         2342 |      363 | 134 |        915 |      20
    28675850584 |          785 |      363 | 134 |       1747 |      20
    28675851905 |          784 |      363 | 134 |       1958 |      20
    28675865623 |         2447 |      359 | 134 |       1156 |      20
    28675871506 |         1382 |      288 | 134 |       1714 |      20
    28675880225 |         1015 |      403 | 134 |        927 |      20
    28675880397 |          105 |      403 | 134 |       1049 |      20
    28675885631 |         2017 |      321 | 134 |       1046 |      20
    28675887806 |         1676 |      321 | 134 |       1806 |      20
    28675895177 |         1391 |      310 | 134 |        355 |      20
    28675897604 |          458 |      310 | 134 |       1756 |      20
    28675897768 |          193 |      310 | 134 |       1834 |      20
    28675912177 |          973 |      338 | 134 |       2152 |      20
    28675915488 |         1779 |      421 | 134 |        953 |      20
    28675915494 |         1779 |      421 | 134 |        955 |      20
    28675922108 |          428 |      443 | 134 |       1808 |      20
    28675926942 |          294 |      420 | 134 |       1839 |      20
    28675932925 |         1190 |      370 | 134 |       1711 |      20
    28675945987 |          630 |      306 | 134 |       1301 |      20
    28675951799 |           67 |      391 | 134 |       1631 |      20
    28675952239 |          170 |      391 | 134 |       1754 |      20
    28675956678 |          276 |      433 | 134 |       1550 |      20
    28675956747 |          276 |      433 | 134 |       1605 |      20
    28675958051 |          575 |      433 | 134 |       2055 |      20
    28675962603 |         1873 |      320 | 134 |       2120 |      20
    28675965076 |          800 |      298 | 134 |        501 |      20
    28675965077 |          800 |      298 | 134 |        502 |      20
    28675972000 |         1753 |      345 | 134 |       1607 |      20
    28675972027 |          956 |      345 | 134 |       1612 |      20
    28675972842 |         1753 |      345 | 134 |       1851 |      20
    28675973729 |         1753 |      345 | 134 |       2233 |      20
    28675981053 |          766 |      322 | 134 |       1650 |      20
    28675990938 |          631 |      389 | 134 |       1216 |      20
    28675995655 |         1499 |      304 | 134 |       1119 |      20
    28675997090 |          321 |      304 | 134 |       1619 |      20
    28675997561 |         1588 |      304 | 134 |       1742 |      20
    28676006589 |         1540 |      380 | 134 |       1453 |      20
    28676011131 |         2280 |      438 | 134 |       1251 |      20
    28676013589 |          761 |      438 | 134 |       2102 |      20
    28676015170 |         2406 |      402 | 134 |        817 |      20
    28676017004 |          378 |      402 | 134 |       1718 |      20
    28676021515 |          718 |      324 | 134 |       1553 |      20
    28676028683 |         1229 |      343 | 134 |       1717 |      20
    28676028689 |         2121 |      343 | 134 |       1717 |      20
    28677286418 |         2341 |     2918 | 133 |       1500 |      20
    28679085732 |          883 |      627 | 133 |       1226 |      20
    28680515735 |         2182 |     3262 | 133 |       1221 |      20
    28681330980 |          755 |     3131 | 134 |       1124 |      20
    28690602863 |          332 |    31904 | 133 |       1808 |      20
    28697820212 |          510 |    31862 | 135 |        916 |      20
    28697820661 |         1822 |    31862 | 135 |       1213 |      20
    28697820958 |         1453 |    31862 | 135 |       1346 |      20
    28697821714 |         1979 |    31862 | 135 |       1647 |      20
    28697822515 |          510 |    31862 | 135 |       1928 |      20
    28697830994 |          878 |      297 | 135 |       1528 |      20
    28697831659 |          596 |      297 | 135 |       1948 |      20
    28697835080 |           97 |      364 | 135 |        729 |      20
    28697840704 |         2448 |      362 | 135 |       1342 |      20
    28697840804 |         1804 |      362 | 135 |       1418 |      20
    28697840922 |         1804 |      362 | 135 |       1503 |      20
    28697840942 |         1804 |      362 | 135 |       1507 |      20
    28697841227 |         2133 |      362 | 135 |       1641 |      20
    28697852151 |         1710 |      367 | 135 |       1306 |      20
    28697852792 |         1710 |      367 | 135 |       1430 |      20
    28697854543 |          853 |      367 | 135 |       1749 |      20
    28697854695 |          387 |      367 | 135 |       1804 |      20
    28697854702 |          489 |      367 | 135 |       1805 |      20
    28697854809 |          489 |      367 | 135 |       1815 |      20
    28697855423 |         1443 |      367 | 135 |       1916 |      20
    28697855674 |         1160 |      367 | 135 |       1944 |      20
    28697856787 |         2231 |      367 | 135 |       2214 |      20
    28697862699 |          490 |      427 | 135 |       1836 |      20
    28697862739 |          134 |      427 | 135 |       1842 |      20
    28697865284 |         2004 |    31782 | 135 |       1005 |      20
    28697865671 |          526 |    31782 | 135 |       1258 |      20
    28697866185 |          908 |    31782 | 135 |       1609 |      20
    28697866368 |         1001 |    31782 | 135 |       1653 |      20
    28697866372 |         1795 |    31782 | 135 |       1654 |      20
    28697866373 |         1001 |    31782 | 135 |       1654 |      20
    28697866754 |         1795 |    31782 | 135 |       1818 |      20
    28697866770 |         1795 |    31782 | 135 |       1823 |      20
    28697866839 |          882 |    31782 | 135 |       1843 |      20
    28697867260 |         1795 |    31782 | 135 |       2040 |      20
    28697867554 |         1795 |    31782 | 135 |       2232 |      20
    28697871435 |         1491 |      296 | 135 |       1722 |      20
    28697872258 |         1040 |      296 | 135 |       2123 |      20
    28697877340 |          696 |    31742 | 135 |       1858 |      20
    28697882353 |         1937 |    31642 | 135 |       1728 |      20
    28697885642 |           18 |      414 | 135 |       1230 |      20
    28697885695 |          451 |      414 | 135 |       1248 |      20
    28697897218 |         1038 |      340 | 135 |       2016 |      20
    28697900058 |         1423 |      408 | 135 |        623 |      20
    28697900155 |         1166 |      408 | 135 |        832 |      20
    28697900745 |         2040 |      408 | 135 |       1215 |      20
    28697900838 |          699 |      408 | 135 |       1242 |      20
    28697901031 |         1045 |      408 | 135 |       1338 |      20
    28697902009 |          982 |      408 | 135 |       1747 |      20
    28697902028 |          982 |      408 | 135 |       1750 |      20
    28697902035 |          982 |      408 | 135 |       1752 |      20
    28697905481 |         1305 |      295 | 135 |       1144 |      20
    28697906584 |          454 |      295 | 135 |       1751 |      20
    28697906650 |         1305 |      295 | 135 |       1808 |      20
    28697906652 |         1305 |      295 | 135 |       1809 |      20
    28697911296 |         1396 |      441 | 135 |       1549 |      20
    28697912059 |         1976 |      441 | 135 |       1927 |      20
    28697918110 |         1609 |      412 | 135 |       1637 |      20
    28697919625 |         1137 |      412 | 135 |       2034 |      20
    28697933736 |         2260 |      372 | 135 |       1830 |      20
    28697943210 |         2217 |      330 | 135 |       1839 |      20
    28697950250 |         2337 |      354 | 135 |       1027 |      20
    28697951618 |          715 |      354 | 135 |       1840 |      20
    28697951840 |         2337 |      354 | 135 |       1955 |      20
    28697951966 |         2337 |      354 | 135 |       2036 |      20
    28697952004 |         2337 |      354 | 135 |       2053 |      20
    28697952006 |         2337 |      354 | 135 |       2055 |      20
    28697955069 |          742 |      445 | 135 |        753 |      20
    28697955433 |         1829 |      445 | 135 |       1100 |      20
    28697956395 |         1829 |      445 | 135 |       1528 |      20
    28697960824 |          755 |      442 | 135 |       1314 |      20
    28697961440 |         2453 |      442 | 135 |       1606 |      20
    28697962130 |         2264 |      442 | 135 |       1927 |      20
    28697962188 |         2020 |      442 | 135 |       1949 |      20
    28697965836 |          939 |      316 | 135 |       1143 |      20
    28697965843 |          939 |      316 | 135 |       1146 |      20
    28697971338 |           13 |      323 | 135 |       1248 |      20
    28697972377 |         1965 |      323 | 135 |       1600 |      20
    28697972382 |         1965 |      323 | 135 |       1601 |      20
    28697973577 |           13 |      323 | 135 |       1920 |      20
    28697974056 |          768 |      323 | 135 |       2113 |      20
    28697975533 |         1710 |      446 | 135 |       1012 |      20
    28697985571 |          208 |      327 | 135 |       1216 |      20
    28697987404 |         1834 |      327 | 135 |       2010 |      20
    28697993491 |          534 |      388 | 135 |       2041 |      20
    28697993516 |         1258 |      388 | 135 |       2047 |      20
    28697995349 |          361 |      374 | 135 |       1008 |      20
    28698005040 |         2445 |      396 | 135 |        721 |      20
    28698006502 |          413 |      396 | 135 |       1536 |      20
    28698006599 |         1710 |      396 | 135 |       1600 |      20
    28698007424 |         2020 |      396 | 135 |       1924 |      20
    28698007426 |         2020 |      396 | 135 |       1925 |      20
    28698013287 |         1873 |      361 | 135 |       1717 |      20
    28698013708 |          232 |      361 | 135 |       1803 |      20
    28698014622 |          232 |      361 | 135 |       2004 |      20
    28698015359 |          232 |      361 | 135 |       2318 |      20
    28698021158 |         2070 |      311 | 135 |       1434 |      20
    28698025078 |         1879 |      315 | 135 |        740 |      20
    28698025270 |          955 |      315 | 135 |       1003 |      20
    28698025271 |          955 |      315 | 135 |       1004 |      20
    28698027365 |         2449 |      315 | 135 |       2309 |      20
    28698031328 |          526 |      406 | 135 |       1242 |      20
    28698031971 |         1848 |      406 | 135 |       1438 |      20
    28698032531 |          523 |      406 | 135 |       1603 |      20
    28698040658 |         1248 |      447 | 135 |       1230 |      20
    28698042447 |         1248 |      447 | 135 |       2140 |      20
    28698048720 |          623 |      381 | 135 |       2036 |      20
    28698051110 |          968 |      450 | 135 |       1316 |      20
    28698057708 |         1263 |      368 | 135 |       2253 |      20
    28698070153 |          906 |      319 | 135 |        728 |      20
    28698070683 |          263 |      319 | 135 |       1029 |      20
    28698071263 |         2082 |      319 | 135 |       1228 |      20
    28698072800 |         1901 |      319 | 135 |       1656 |      20
    28698073455 |         1901 |      319 | 135 |       1837 |      20
    28698073947 |          906 |      319 | 135 |       1959 |      20
    28698074423 |         1901 |      319 | 135 |       2127 |      20
    28698074667 |         1901 |      319 | 135 |       2246 |      20
    28698076078 |         1070 |      401 | 135 |       1306 |      20
    28698080154 |         1197 |      384 | 135 |        741 |      20
    28698081308 |          731 |      384 | 135 |       1255 |      20
    28698082698 |          731 |      384 | 135 |       1655 |      20
    28698091775 |          306 |      382 | 135 |       1454 |      20
    28698093512 |          982 |      382 | 135 |       1945 |      20
    28698096075 |          219 |      329 | 135 |       1153 |      20
    28698096136 |          370 |      329 | 135 |       1206 |      20
    28698100132 |          825 |      375 | 135 |        701 |      20
    28698100257 |          825 |      375 | 135 |        752 |      20
    28698100607 |           58 |      375 | 135 |        952 |      20
    28698101588 |          113 |      375 | 135 |       1308 |      20
    28698101638 |          113 |      375 | 135 |       1317 |      20
    28698102560 |         1557 |      375 | 135 |       1609 |      20
    28698102596 |         1557 |      375 | 135 |       1614 |      20
    28698103255 |         1240 |      375 | 135 |       1754 |      20
    28698103435 |         1031 |      375 | 135 |       1826 |      20
    28698103828 |          825 |      375 | 135 |       1926 |      20
    28698103903 |          825 |      375 | 135 |       1938 |      20
    28698104073 |         1240 |      375 | 135 |       2009 |      20
    28698104575 |         1775 |      375 | 135 |       2200 |      20
    28698110094 |          136 |      300 | 135 |        848 |      20
    28698110230 |          221 |      300 | 135 |       1016 |      20
    28698110929 |           19 |      300 | 135 |       1634 |      20
    28698111675 |          932 |      300 | 135 |       2143 |      20
    28698121077 |         1076 |    31401 | 135 |       1655 |      20
    28698121327 |         2359 |    31401 | 135 |       1816 |      20
    28698126285 |         1556 |      436 | 135 |       1440 |      20
    28698127432 |         2086 |      436 | 135 |       1902 |      20
    28698127997 |         1911 |      436 | 135 |       2308 |      20
    28698130517 |          358 |      439 | 135 |       1012 |      20
    28698131561 |           56 |      439 | 135 |       1449 |      20
    28698136092 |         2023 |      404 | 135 |       1255 |      20
    28698137872 |         1537 |      404 | 135 |       1940 |      20
    28698142900 |         2400 |      410 | 135 |       2250 |      20
    28698145438 |          752 |      335 | 135 |       1017 |      20
    28698145491 |         2007 |      335 | 135 |       1037 |      20
    28698145626 |         1142 |      335 | 135 |       1121 |      20
    28698147231 |         1537 |      335 | 135 |       1731 |      20
    28698156973 |           27 |      356 | 135 |       1648 |      20
    28698158114 |         1693 |      356 | 135 |       2018 |      20
    28698158121 |         1693 |      356 | 135 |       2020 |      20
    28698167746 |         2282 |      333 | 135 |       1718 |      20
    28698167755 |         2063 |      333 | 135 |       1719 |      20
    28698168330 |          131 |      333 | 135 |       1848 |      20
    28698170937 |         1261 |      363 | 135 |       1131 |      20
    28698170954 |         2411 |      363 | 135 |       1135 |      20
    28698173206 |         1261 |      363 | 135 |       1815 |      20
    28698173208 |         1261 |      363 | 135 |       1816 |      20
    28698175453 |          788 |      360 | 135 |       1106 |      20
    28698176941 |          788 |      360 | 135 |       1907 |      20
    28698192045 |         1382 |      288 | 135 |       1902 |      20
    28698200419 |          105 |      403 | 135 |       1040 |      20
    28698200788 |          672 |      403 | 135 |       1243 |      20
    28698207035 |          395 |      321 | 135 |       1534 |      20
    28698207395 |          192 |      321 | 135 |       1631 |      20
    28698208630 |         2053 |      321 | 135 |       1952 |      20
    28698211042 |          493 |      422 | 134 |       1211 |      20
    28698213559 |         2367 |      422 | 134 |       1944 |      20
    28698217209 |         2359 |      422 | 135 |       1646 |      20
    28698217647 |         2426 |      422 | 135 |       1749 |      20
    28698217989 |          934 |      422 | 135 |       1839 |      20
    28698218364 |          118 |      422 | 135 |       1932 |      20
    28698221497 |         2331 |      341 | 135 |       1521 |      20
    28698234567 |         1529 |      313 | 135 |       1937 |      20
    28698234669 |         2405 |      313 | 135 |       1955 |      20
    28698241480 |          716 |      400 | 135 |       1422 |      20
    28698241689 |         1222 |      400 | 135 |       1509 |      20
    28698241695 |         1222 |      400 | 135 |       1510 |      20
    28698246937 |         1803 |      338 | 135 |       1933 |      20
    28698251062 |          859 |      421 | 135 |       1300 |      20
    28698253165 |           80 |      421 | 135 |       1904 |      20
    28698253282 |          670 |      421 | 135 |       1927 |      20
    28698253848 |         1892 |      421 | 135 |       2114 |      20
    28698257741 |          428 |      443 | 135 |       2024 |      20
    28698266178 |           22 |      370 | 135 |       1155 |      20
    28698267085 |         1483 |      370 | 135 |       1447 |      20
    28698268624 |          956 |      370 | 135 |       1825 |      20
    28698272656 |         2322 |      369 | 135 |       1359 |      20
    28698281941 |         2012 |      306 | 135 |       1606 |      20
    28698282371 |         2168 |      306 | 135 |       1732 |      20
    28698282936 |         1316 |      306 | 135 |       1927 |      20
    28698287711 |          133 |      391 | 135 |       1858 |      20
    28698293608 |         2294 |      433 | 135 |       2304 |      20
    28698295413 |         1707 |      320 | 135 |       1045 |      20
    28698296628 |         1707 |      320 | 135 |       1628 |      20
    28698297190 |         1707 |      320 | 135 |       1835 |      20
    28698301373 |          598 |      298 | 135 |       1352 |      20
    28698303355 |          576 |      298 | 135 |       2015 |      20
    28698306804 |         1753 |      345 | 135 |       1503 |      20
    28698313372 |         1326 |      318 | 135 |       1824 |      20
    28698330444 |         1146 |      304 | 135 |       1010 |      20
    28698330448 |         1146 |      304 | 135 |       1010 |      20
    28698331534 |          621 |      304 | 135 |       1341 |      20
    28698333578 |          462 |      304 | 135 |       1929 |      20
    28698333887 |          222 |      304 | 135 |       2020 |      20
    28698334075 |         1588 |      304 | 135 |       2055 |      20
    28698340446 |           42 |      380 | 135 |       1015 |      20
    28698340721 |          631 |      380 | 135 |       1130 |      20
    28698348653 |          418 |      438 | 135 |       2058 |      20
    28698350420 |         2110 |      402 | 135 |       1036 |      20
    28698357470 |          718 |      324 | 135 |       1926 |      20
    28698365459 |         2280 |      343 | 135 |       1936 |      20
    28698496729 |         2446 |     3001 | 134 |       2132 |      20
    28698496740 |         2446 |     3001 | 134 |       2139 |      20
    28732818527 |         2200 |      334 | 136 |       2352 |      20
    28732820621 |         1163 |      286 | 136 |       1635 |      20
    28732830154 |          871 |    31862 | 136 |        841 |      20
    28732830599 |          871 |    31862 | 136 |       1153 |      20
    28732831007 |         1979 |    31862 | 136 |       1348 |      20
    28732831866 |          898 |    31862 | 136 |       1719 |      20
    28732831896 |          898 |    31862 | 136 |       1724 |      20
    28732832840 |         1822 |    31862 | 136 |       2153 |      20
    28732836457 |         2497 |    31762 | 136 |       1811 |      20
    28732841950 |          253 |      297 | 136 |       2100 |      20
    28732846438 |         1066 |      364 | 136 |       1559 |      20
    28732850128 |         1804 |      362 | 136 |        845 |      20
    28732850750 |         2186 |      362 | 136 |       1341 |      20
    28732856078 |         2264 |      317 | 136 |       1355 |      20
    28732856656 |         1393 |      317 | 136 |       1617 |      20
    28732856664 |         1393 |      317 | 136 |       1619 |      20
    28732856819 |         1333 |      317 | 136 |       1702 |      20
    28732860243 |         1443 |      367 | 136 |        718 |      20
    28732863849 |         2231 |      367 | 136 |       1535 |      20
    28732865152 |          853 |      367 | 136 |       1737 |      20
    28732873289 |          661 |      427 | 136 |       2002 |      20
    28732876673 |          630 |      355 | 135 |       1450 |      20
    28732876678 |          630 |      355 | 135 |       1451 |      20
    28732885877 |         1018 |      296 | 136 |       1423 |      20
    28732891392 |         1364 |    31742 | 136 |       1534 |      20
    28732896358 |         1677 |    32004 | 135 |       1602 |      20
    28732897441 |         1749 |    32004 | 135 |       2026 |      20
    28732897936 |          527 |    32004 | 136 |        639 |      20
    28732897991 |         1419 |    32004 | 136 |        732 |      20
    28732898616 |          993 |    32004 | 136 |       1155 |      20
    28732900205 |         2437 |    32004 | 136 |       1910 |      20
    28732905725 |          464 |    31642 | 136 |       1136 |      20
    28732905728 |          464 |    31642 | 136 |       1137 |      20
    28732910132 |           18 |      414 | 136 |        823 |      20
    28732915693 |          362 |      309 | 136 |       1310 |      20
    28732916336 |          859 |      309 | 136 |       1657 |      20
    28732925030 |         1423 |      408 | 136 |        320 |      20
    28732925059 |         1423 |      408 | 136 |        606 |      20
    28732926461 |         1804 |      408 | 136 |       1452 |      20
    28732927370 |          784 |      408 | 136 |       1912 |      20
    28732932241 |         1305 |      295 | 136 |       2233 |      20
    28732932268 |         2062 |      295 | 136 |       2250 |      20
    28732935572 |         1396 |      441 | 136 |       1150 |      20
    28732936177 |         1567 |      441 | 136 |       1502 |      20
    28732944364 |         1137 |      412 | 136 |       1928 |      20
    28732944905 |         1653 |      412 | 136 |       2133 |      20
    28732955553 |         1779 |      372 | 136 |        911 |      20
    28732959901 |          856 |      372 | 136 |       2042 |      20
    28732960166 |          110 |      372 | 136 |       2142 |      20
    28732960286 |          607 |      372 | 136 |       2218 |      20
    28732960303 |          607 |      372 | 136 |       2224 |      20
    28732966712 |          222 |      330 | 136 |       1429 |      20
    28732967105 |          900 |      330 | 136 |       1548 |      20
    28732971278 |         1430 |      358 | 136 |       1424 |      20
    28732971312 |         1430 |      358 | 136 |       1431 |      20
    28732975408 |         2337 |      354 | 136 |       1131 |      20
    28732976013 |         2337 |      354 | 136 |       1538 |      20
    28732976152 |         2337 |      354 | 136 |       1621 |      20
    28732976795 |         2337 |      354 | 136 |       2000 |      20
    28732980092 |          742 |      445 | 136 |        801 |      20
    28732980555 |         1829 |      445 | 136 |       1123 |      20
    28732982257 |          742 |      445 | 136 |       1832 |      20
    28732986784 |         2312 |      442 | 136 |       1712 |      20
    28732995144 |          243 |      323 | 136 |        702 |      20
    28732995851 |         2252 |      323 | 136 |       1049 |      20
    28732998817 |          868 |      323 | 136 |       1905 |      20
    28732998982 |          768 |      323 | 136 |       1941 |      20
    28732999264 |         1965 |      323 | 136 |       2034 |      20
    28733006141 |         2076 |      429 | 136 |       1349 |      20
    28733007676 |         1778 |      429 | 136 |       1940 |      20
    28733011117 |          149 |      327 | 136 |       1407 |      20
    28733015275 |         2455 |      388 | 136 |        828 |      20
    28733015696 |          239 |      388 | 136 |       1113 |      20
    28733018569 |          534 |      388 | 136 |       2112 |      20
    28733025428 |          682 |      432 | 136 |       1004 |      20
    28733030104 |          460 |      396 | 136 |        827 |      20
    28733030751 |          404 |      396 | 136 |       1217 |      20
    28733031603 |          413 |      396 | 136 |       1534 |      20
    28733031837 |         1394 |      396 | 136 |       1629 |      20
    28733032839 |          939 |      396 | 136 |       2051 |      20
    28733035281 |         1873 |      361 | 136 |        759 |      20
    28733039013 |          437 |      361 | 136 |       1814 |      20
    28733039892 |          808 |      361 | 136 |       2025 |      20
    28733045824 |          351 |      311 | 136 |       1306 |      20
    28733057923 |         2370 |      406 | 136 |       1629 |      20
    28733065927 |         1291 |      447 | 136 |       1420 |      20
    28733072113 |          378 |      299 | 135 |       2238 |      20
    28733073726 |          378 |      299 | 136 |       1815 |      20
    28733075020 |         1151 |      381 | 136 |        132 |      20
    28733075967 |         2318 |      381 | 136 |       1138 |      20
    28733076033 |         2266 |      381 | 136 |       1152 |      20
    28733077509 |         2318 |      381 | 136 |       1639 |      20
    28733078173 |          623 |      381 | 136 |       1826 |      20
    28733079647 |          411 |      381 | 137 |        102 |      20
    28733082257 |         1437 |      450 | 136 |       1655 |      20
    28733082788 |         2314 |      450 | 136 |       1842 |      20
    28733083250 |         2102 |      450 | 136 |       2027 |      20
    28733085562 |          367 |      368 | 136 |       1213 |      20
    28733086943 |         2296 |      368 | 136 |       1831 |      20
    28733095726 |          253 |      292 | 136 |       1206 |      20
    28733098471 |          567 |      292 | 136 |       2218 |      20
    28733102312 |          906 |      319 | 136 |       1536 |      20
    28733103779 |         1103 |      319 | 136 |       1922 |      20
    28733104060 |         1020 |      319 | 136 |       2018 |      20
    28733107838 |         1962 |      401 | 136 |       1806 |      20
    28733108667 |          214 |      401 | 136 |       2025 |      20
    28733111885 |         1749 |      384 | 136 |       1434 |      20
    28733113270 |         1595 |      384 | 136 |       1804 |      20
    28733114100 |          845 |      384 | 136 |       2014 |      20
    28733117411 |         1452 |      339 | 136 |       1952 |      20
    28733120796 |          411 |      382 | 136 |       1121 |      20
    28733123580 |          982 |      382 | 136 |       1927 |      20
    28733135325 |          825 |      375 | 136 |        757 |      20
    28733135749 |         1557 |      375 | 136 |       1002 |      20
    28733136565 |         1337 |      375 | 136 |       1230 |      20
    28733136635 |         1337 |      375 | 136 |       1240 |      20
    28733136885 |          113 |      375 | 136 |       1318 |      20
    28733138117 |         1475 |      375 | 136 |       1636 |      20
    28733138365 |          825 |      375 | 136 |       1710 |      20
    28733145189 |          123 |      289 | 136 |       1016 |      20
    28733166072 |         2359 |      436 | 136 |       1357 |      20
    28733171716 |         2341 |      439 | 136 |       1457 |      20
    28733173316 |           56 |      439 | 136 |       2016 |      20
    28733175027 |         2302 |      404 | 136 |        158 |      20
    28733176048 |          976 |      404 | 136 |       1304 |      20
    28733180382 |         1158 |      410 | 136 |       1053 |      20
    28733197740 |          733 |      356 | 136 |       1800 |      20
    28733197801 |          317 |      356 | 136 |       1810 |      20
    28733198128 |         2334 |      356 | 136 |       1913 |      20
    28733201815 |         1631 |      293 | 136 |       1745 |      20
    28733207555 |          960 |      333 | 136 |       1611 |      20
    28733208484 |          131 |      333 | 136 |       1831 |      20
    28733210765 |          785 |      363 | 136 |       1036 |      20
    28733212718 |         1261 |      363 | 136 |       1614 |      20
    28733220300 |         1964 |      424 | 136 |        902 |      20
    28733230328 |         2221 |      288 | 136 |        942 |      20
    28733230715 |         1382 |      288 | 136 |       1208 |      20
    28733231413 |         1604 |      288 | 136 |       1552 |      20
    28733240696 |         1468 |      403 | 136 |       1154 |      20
    28733240979 |          377 |      403 | 136 |       1308 |      20
    28733241124 |          914 |      403 | 136 |       1344 |      20
    28733242820 |          672 |      403 | 136 |       2018 |      20
    28733245335 |          218 |      321 | 136 |        850 |      20
    28733245665 |         2112 |      321 | 136 |       1040 |      20
    28733247136 |         1676 |      321 | 136 |       1513 |      20
    28733253288 |           19 |      422 | 136 |       1707 |      20
    28733253917 |          209 |      422 | 136 |       1839 |      20
    28733254498 |          493 |      422 | 136 |       2010 |      20
    28733255225 |         2367 |      422 | 136 |       2253 |      20
    28733255230 |         2367 |      422 | 136 |       2255 |      20
    28733255232 |         2367 |      422 | 136 |       2256 |      20
    28733255235 |         2367 |      422 | 136 |       2257 |      20
    28733262279 |         2376 |      341 | 136 |       1837 |      20
    28733265629 |         1376 |      310 | 136 |       1041 |      20
    28733267771 |         1391 |      310 | 136 |       1524 |      20
    28733269208 |          193 |      310 | 136 |       1757 |      20
    28733277485 |          412 |      313 | 136 |       1529 |      20
    28733296900 |         1633 |      421 | 136 |       1453 |      20
    28733296995 |         2298 |      421 | 136 |       1515 |      20
    28733301257 |          361 |      443 | 136 |       1410 |      20
    28733306986 |          294 |      420 | 136 |       1650 |      20
    28733312889 |         2183 |      370 | 136 |       1633 |      20
    28733314273 |          956 |      370 | 136 |       1959 |      20
    28733324749 |         2322 |      369 | 136 |       1715 |      20
    28733324816 |         2322 |      369 | 136 |       1722 |      20
    28733325240 |          867 |      369 | 136 |       1758 |      20
    28733326272 |         1975 |      369 | 136 |       1943 |      20
    28733338693 |         1858 |      391 | 137 |         34 |      20
    28733341205 |         2294 |      433 | 136 |       1321 |      20
    28733341712 |         2209 |      433 | 136 |       1517 |      20
    28733341720 |         2209 |      433 | 136 |       1519 |      20
    28733342116 |         2294 |      433 | 136 |       1647 |      20
    28733342129 |         2294 |      433 | 136 |       1649 |      20
    28733342310 |         2209 |      433 | 136 |       1725 |      20
    28733345496 |         1062 |      320 | 136 |       1109 |      20
    28733346782 |         2116 |      320 | 136 |       1659 |      20
    28733347010 |         2134 |      320 | 136 |       1754 |      20
    28733351315 |          800 |      298 | 136 |       1333 |      20
    28733352963 |           25 |      298 | 136 |       1858 |      20
    28733353714 |          159 |      298 | 136 |       2210 |      20
    28733357026 |         2087 |      345 | 136 |       1543 |      20
    28733358562 |          866 |      345 | 136 |       2030 |      20
    28733358569 |          866 |      345 | 136 |       2031 |      20
    28733361092 |          576 |      318 | 136 |       1143 |      20
    28733361455 |          690 |      318 | 136 |       1245 |      20
    28733372038 |          817 |      322 | 136 |       2201 |      20
    28733376635 |         1357 |      365 | 136 |       1535 |      20
    28733388529 |          462 |      304 | 136 |       1929 |      20
    28733391763 |         2307 |      346 | 136 |       1737 |      20
    28733406461 |         1823 |      402 | 136 |       1457 |      20
    28733420862 |         1869 |      343 | 136 |       2017 |      20
    28743140280 |          761 |      105 | 136 |        958 |      20
    28744316948 |         1285 |      334 | 137 |       1524 |      20
    28744320738 |         1762 |      286 | 137 |       1714 |      20
    28744326101 |          762 |    31862 | 137 |       1337 |      20
    28744327153 |         1462 |    31862 | 137 |       1738 |      20
    28744327621 |         1822 |    31862 | 137 |       1942 |      20
