 household_id | store_id 
          378 |    31862
          378 |      375
          378 |      396
          378 |      402
          381 |       27
          381 |      292
          381 |      299
          381 |    32004
          381 |      343
          381 |      384
          381 |      445
          381 |      446
          383 |      219
          383 |      296
          383 |     3149
          383 |    31782
          383 |      324
          383 |      327
          383 |      367
          383 |      369
          383 |      400
          383 |      447
          385 |    31862
          385 |    32004
          385 |      329
          385 |      343
          385 |      384
          385 |      421
          386 |      289
          386 |      293
          386 |      298
          386 |      313
          386 |    31582
          386 |      318
          386 |      322
          386 |      335
          386 |      346
          386 |      352
          386 |      360
          386 |      410
          386 |      424
          386 |      439
          387 |      292
          387 |      306
          387 |      315
          387 |      317
          387 |    31762
          387 |      329
          387 |      339
          387 |      343
          387 |      355
          387 |      367
          387 |      369
          387 |      388
          387 |      396
          387 |      404
          387 |      421
          387 |      442
          387 |      445
          387 |      446
          387 |      448
          389 |      296
          389 |      316
          389 |    31782
          389 |      323
          389 |      384
          389 |      406
          390 |      296
          390 |      330
          390 |      447
          391 |      421
          391 |      443
          392 |      296
          392 |    31782
          392 |      400
          392 |      406
           39 |      313
           39 |      320
           39 |      333
          395 |      289
          395 |      320
          395 |      321
          395 |      322
          395 |      410
          400 |     2979
          400 |      304
          400 |      317
          400 |    31762
          400 |      338
          400 |      369
          400 |      388
          400 |      433
          400 |      450
           40 |     2765
           40 |      296
           40 |    31782
           40 |      324
           40 |      401
           40 |      406
          404 |      286
          404 |      299
          404 |      304
          404 |     3062
          404 |    32004
          404 |      323
          404 |    33923
          404 |      368
          404 |      372
          404 |      375
          404 |      380
          404 |      396
          404 |      408
          404 |      412
          404 |      433
          404 |      445
           40 |      448
          409 |     2748
          409 |      316
          409 |      319
          409 |      339
          409 |      367
          409 |      372
          409 |      375
          409 |      412
          409 |      445
          409 |      446
          410 |      370
          411 |      286
          411 |    31742
          411 |      343
          411 |      362
          411 |      381
          411 |      382
          411 |      388
          411 |      433
          412 |      298
          412 |      313
          412 |      318
          413 |      304
          413 |      315
          413 |      316
          413 |    31742
          413 |    31862
          413 |      337
          413 |      338
          413 |      369
          413 |      375
          413 |      380
          413 |      396
          413 |      448
          417 |      197
          417 |      316
          417 |      319
          417 |      337
          417 |      372
          417 |      380
          417 |      421
          418 |      298
          418 |      299
          418 |    32004
          418 |      329
          418 |      343
          418 |      380
          418 |      384
          418 |      391
          418 |      396
          418 |      412
          418 |      438
          418 |      442
          418 |      446
           42 |      380
          426 |      296
          426 |      406
          428 |    32004
          428 |    34011
          428 |      384
          428 |      389
          428 |      421
          428 |      443
          428 |      450
          432 |      323
          432 |    33923
          432 |    34011
          432 |      354
          432 |      364
          432 |      368
          432 |      380
          432 |      381
          432 |      389
          432 |      391
          432 |      402
          432 |      412
          432 |      414
          432 |      415
          432 |      433
          432 |      443
           43 |      345
           43 |      404
          434 |      316
          434 |      319
          434 |      343
          434 |      372
          434 |      381
          434 |      412
          434 |      421
          434 |      432
          434 |      445
          434 |      446
          437 |    34280
          437 |      361
          437 |      363
          438 |      320
          438 |    34280
          438 |      346
          438 |      356
          438 |      361
          441 |      315
          441 |      402
          442 |      293
          442 |    31582
          442 |    33923
          442 |    34011
          442 |      346
          442 |      356
          442 |      364
          442 |      365
          442 |      391
          443 |      352
          443 |      410
          443 |      424
          451 |      299
          451 |    33923
          451 |    34011
          451 |      346
          451 |      368
          451 |      402
          451 |      414
          451 |      450
          454 |      295
          454 |      330
          454 |      343
          454 |      388
          454 |      391
          454 |      427
          454 |      440
          454 |      441
          454 |      450
          456 |      322
          456 |      343
          456 |      401
          456 |      438
          458 |      300
          458 |     3001
          458 |      309
          458 |      310
          458 |    31401
          458 |      321
          458 |      422
          458 |      429
          458 |      436
          460 |      304
          460 |      309
          460 |      315
          460 |      317
          460 |      369
          460 |      388
          460 |      396
          460 |      432
          460 |      442
          460 |      450
          462 |      304
          462 |      396
          462 |      432
           46 |      306
           46 |      321
           46 |      322
           46 |      333
           46 |      363
           46 |      370
           46 |      410
           46 |      421
          464 |      306
          464 |     3124
          464 |    31642
          464 |      329
          464 |      343
          464 |      384
          469 |      309
          469 |      317
          469 |    32310
          469 |    33923
          469 |    34011
          469 |      368
          469 |      375
          469 |      389
          469 |      391
          469 |      396
          469 |      404
          469 |      414
          469 |      415
          469 |      450
          469 |      563
          469 |      632
          473 |      327
          483 |      296
          483 |    31782
          483 |      324
          483 |      400
           48 |      370
          484 |     2761
          484 |      289
          484 |    31582
          484 |      321
          484 |      335
          484 |      391
          484 |      424
          485 |      295
          485 |      330
          485 |      406
          489 |    31742
          489 |      338
          489 |      339
          489 |    33923
          489 |    34280
          489 |     3464
          489 |      361
          489 |      367
          489 |      369
          489 |      388
          489 |      448
          490 |     2937
          490 |    31742
          490 |      323
          490 |      324
          490 |      327
          490 |      330
          490 |      400
          490 |      427
          491 |      160
          491 |      178
          491 |    31862
          491 |       37
          491 |      375
          491 |      442
          492 |      382
          492 |      388
          492 |      433
           49 |      298
           49 |     3008
           49 |      311
          493 |      160
           49 |      321
          493 |    31401
          493 |      422
           49 |      356
          510 |     1067
          510 |     1433
          510 |     2661
          510 |     2698
          510 |     2876
          510 |      309
          510 |     3168
          510 |      317
          510 |     3182
          510 |    31822
          510 |    31862
          510 |     3319
          510 |    33985
          510 |     3418
          510 |      375
          510 |     3870
          510 |      388
          510 |      396
          510 |      402
          510 |      432
          513 |    31782
          513 |    32004
          513 |      330
          513 |      334
          513 |      400
          513 |      447
          518 |      295
          518 |     3236
          518 |      324
          518 |      327
          518 |      427
          518 |      450
           52 |      296
           52 |     3043
           52 |     3091
           52 |    31782
          523 |      292
          523 |     3131
          523 |      343
          523 |      375
          523 |      400
          523 |      402
          523 |      406
          523 |      441
          523 |      445
           52 |      358
           52 |      400
           52 |      401
           52 |      406
          526 |      296
          526 |     3043
          526 |    31782
          526 |      324
          526 |      327
          526 |      369
          526 |      406
          527 |    32004
          527 |      389
          527 |      445
          534 |      304
          534 |      315
          534 |      316
          534 |    31642
          534 |      317
          534 |    31762
          534 |      319
          534 |    32004
          534 |      334
          534 |      338
          534 |      339
          534 |      367
          534 |      369
          534 |      380
          534 |      388
          534 |      396
          534 |      438
          534 |      442
          540 |      299
          540 |     3175
          540 |      319
          540 |      370
          540 |      375
          540 |      402
          540 |      518
          542 |    31582
          542 |      335
          543 |      298
          543 |      356
          543 |      410
          546 |      324
          546 |      327
          546 |      401
          546 |      427
          548 |      292
          548 |      330
          548 |      367
          548 |      381
          548 |      446
           55 |      317
          553 |    31782
          553 |      319
          553 |      324
          553 |      330
          553 |      334
          553 |      421
          553 |      443
          553 |      447
           55 |      362
           55 |      433
          560 |    31742
          560 |      338
          560 |      358
          560 |      382
          560 |      433
           56 |      321
           56 |      439
          567 |      292
          567 |      316
          567 |      338
          567 |      343
          567 |      372
          567 |      433
          569 |      316
          569 |      317
          569 |      319
          569 |      380
          569 |      412
           57 |     2886
           57 |      293
           57 |      298
           57 |      313
           57 |    31582
           57 |      318
           57 |      322
           57 |      335
           57 |      356
           57 |      359
           57 |      360
           57 |      365
           57 |      404
          574 |      134
          574 |      324
          574 |      327
          574 |      330
          574 |      369
          574 |      427
          574 |      725
          575 |      362
          575 |      382
          575 |      388
          575 |      396
          575 |      411
          575 |      432
          575 |      433
          576 |      289
          576 |      298
          576 |      318
          576 |      321
          576 |      334
          576 |      335
          576 |      365
          576 |      367
          576 |      400
          576 |      424
          576 |      450
          578 |     2538
          578 |     2676
          578 |     2694
          578 |      296
          578 |      400
          578 |      401
          578 |      433
          582 |      321
          582 |      439
           58 |      299
           58 |    31862
          583 |      295
           58 |    34011
          583 |      427
           58 |    34280
           58 |      361
           58 |      375
           58 |      402
          586 |      289
          586 |      298
          586 |    31582
          586 |      318
          586 |      320
          586 |      335
          586 |      352
          586 |      359
          586 |      364
          586 |      410
          586 |      424
           58 |      715
          588 |      315
          588 |    31642
          588 |    31762
          588 |    31862
          588 |      338
          588 |      362
          588 |      375
          588 |      388
          588 |      433
          593 |     3165
          593 |      358
          593 |      382
          595 |      335
          595 |      352
          595 |      410
          596 |      292
          596 |      297
          596 |     3149
          596 |      319
          596 |      337
          596 |      340
          596 |      343
          596 |      367
          596 |      381
          596 |      440
          596 |      446
          597 |    31642
          597 |      337
          597 |      367
          597 |      372
          597 |      381
          597 |      412
          597 |      445
          597 |      446
          598 |      289
          598 |      298
          598 |      313
          598 |    31582
          598 |      318
          598 |      335
          598 |      359
          598 |      360
          598 |      365
          598 |      424
          601 |      299
          601 |      306
          601 |     3102
          601 |    32004
          601 |     3217
          601 |      329
          601 |      375
          601 |      384
          601 |      421
          605 |      304
          605 |     3278
          605 |      338
          605 |      339
          605 |      358
          605 |      367
          605 |      369
          605 |      381
          605 |      445
          605 |      448
          606 |     3134
          606 |      319
          606 |      367
          606 |      380
          606 |      381
          606 |      446
          606 |      450
          607 |      289
          607 |      292
          607 |      299
          607 |      304
          607 |    31862
          607 |      319
          607 |      320
          607 |      337
          607 |      361
          607 |      372
          607 |      375
          607 |      380
          607 |      381
          607 |      391
          607 |      402
          607 |      412
          607 |      432
          607 |      450
          608 |      292
          608 |      297
          608 |      315
          608 |    31642
          608 |      337
          608 |      340
          608 |      343
          608 |      367
          608 |      381
          608 |      396
          608 |      441
          608 |      445
          609 |      317
          609 |      319
          609 |      382
          609 |      388
          609 |      432
          609 |      433
          609 |      448
          614 |      288
          614 |      687
          621 |      292
          621 |     2962
          621 |      297
          621 |      304
          621 |      306
          621 |    31642
          621 |    31862
          621 |      329
          621 |      333
          621 |      334
          621 |    33923
          621 |    34011
          621 |     3517
          621 |      367
          621 |      368
          621 |      369
          621 |      372
          621 |      375
          621 |      389
          621 |      396
          621 |      412
          621 |      421
          621 |      443
          621 |      450
          622 |     2839
          622 |     2883
          622 |      293
          622 |     2942
          622 |      298
          622 |      321
          622 |      322
          622 |      333
          622 |      356
          622 |      370
          622 |      410
          623 |      316
          623 |    31642
          623 |    32004
          623 |      367
          623 |      372
          623 |      381
          623 |      421
          623 |      427
          624 |      300
          624 |      318
          624 |      360
          624 |      370
          630 |      306
          630 |     3217
          630 |      323
          630 |      329
          630 |      343
          630 |      355
          630 |      372
          630 |      384
          630 |      421
          630 |      622
          630 |      901
          631 |      299
          631 |      372
          631 |      375
          631 |      380
          631 |      389
          631 |      402
          631 |      421
          644 |    31582
          644 |      335
          644 |      404
          647 |      292
          647 |      315
          647 |      319
          647 |      330
          647 |      343
          647 |      361
          647 |      367
          647 |      384
          647 |      421
          647 |      438
          660 |    31742
          660 |      380
          660 |      382
          660 |      384
          660 |      402
          660 |      433
          660 |      450
          661 |      324
          661 |      330
          661 |      427
          670 |       21
          670 |      304
          670 |      372
          670 |      380
          670 |      381
          670 |      384
          670 |      412
          670 |      421
          670 |       46
          671 |      362
          671 |      429
          671 |      432
          671 |      433
          672 |      310
          672 |      318
          672 |      321
          672 |      403
          672 |      439
           67 |      299
           67 |    34011
           67 |    34280
           67 |      361
           67 |      364
           67 |      368
           67 |      375
           67 |      391
           67 |      402
           67 |      414
           67 |      415
          675 |      372
          675 |      380
          675 |      381
          675 |      445
          675 |      450
          680 |      289
          680 |      352
          680 |      359
          680 |      424
          682 |      144
          682 |     3035
          682 |     3036
          682 |      309
          682 |    31862
          682 |     3257
          682 |    34011
          682 |      375
          682 |      396
          682 |      402
          682 |      429
          682 |      432
          682 |      433
          682 |      450
          685 |      292
          685 |      304
          685 |      317
          685 |      343
          685 |      381
          685 |      384
          685 |      396
          685 |      441
          688 |    31582
          688 |      320
          690 |      318
          690 |      335
          690 |      410
          692 |    31582
          692 |      335
          692 |      404
          692 |      439
          693 |      289
          693 |      359
          693 |      365
          693 |      439
          695 |      292
          695 |      304
          695 |      315
          695 |      367
          695 |      396
          695 |      412
          695 |      442
          696 |     2767
          696 |    31742
          696 |      338
          696 |      339
          696 |      358
          696 |      369
          696 |      448
          699 |     2748
          699 |     2773
          699 |     2841
          699 |     2876
          699 |     2924
          699 |     2974
          699 |     3008
          699 |      363
          699 |      408
          706 |    31762
          706 |    32004
          706 |      329
          706 |      343
          706 |      384
          706 |      421
          706 |      440
          706 |      445
          707 |      299
          707 |      309
          707 |    31862
          707 |    34280
          707 |      375
          707 |      429
          708 |      375
          708 |      402
          708 |      450
          712 |    31742
          712 |    31762
          712 |      338
          712 |      358
          712 |      369
          712 |      448
           71 |      311
           71 |      382
          714 |      321
          714 |      363
          714 |      403
          714 |      439
          715 |     3128
          715 |      354
          715 |      380
          715 |      389
          715 |      415
          715 |      432
          715 |      443
          716 |      296
          716 |    31782
          716 |      330
          716 |      334
          716 |      400
          716 |      401
          716 |      406
          716 |      447
          718 |    31782
          718 |      324
          718 |      327
          718 |      330
          718 |      338
          718 |      369
          718 |      406
          722 |     2955
          722 |      321
          722 |      324
          722 |      335
          722 |     3422
          722 |      359
          722 |      424
          722 |      427
          725 |      334
          725 |      400
          731 |    32004
          731 |      329
          731 |      341
          731 |      343
          731 |      355
          731 |      375
          731 |      384
          731 |      396
          731 |      438
          731 |      445
            7 |      322
          732 |      289
          732 |      293
          732 |      322
          732 |      333
          732 |      335
          732 |      359
          733 |      298
          733 |      356
            7 |      359
          740 |     2767
          740 |     2774
          740 |     2867
          740 |      370
          740 |      404
          741 |      315
          741 |      367
          741 |      396
          742 |      292
          742 |    32004
          742 |      343
          742 |      372
          742 |      384
          742 |      391
          742 |      421
          742 |      445
           74 |      299
           74 |      402
          748 |      292
          748 |      295
          748 |    31642
          748 |    32004
          748 |     3274
          748 |      329
          748 |      330
          748 |      343
          748 |      354
          748 |      381
          748 |      421
          748 |      427
          748 |      441
          748 |      445
          752 |      298
          752 |      318
          752 |      320
          752 |      335
          752 |      356
          752 |      375
          752 |      379
          752 |      403
          752 |      429
          752 |      439
          753 |      295
          753 |      317
          753 |      367
          753 |      396
          753 |      441
          753 |      442
          755 |     3131
          755 |      338
          755 |      362
          755 |      369
          755 |      382
          755 |      388
          755 |      411
          755 |      432
          755 |      433
          755 |      442
          761 |      105
          761 |      292
          761 |    34011
          761 |      343
          761 |      367
          761 |      384
          761 |      421
          761 |      438
          761 |      445
          762 |      316
          762 |    31862
          762 |    34011
          762 |      361
          762 |      369
          762 |      389
          762 |      391
          762 |      402
          762 |      432
          764 |    33923
          764 |      346
          764 |      361
          764 |      364
          764 |      368
          766 |      293
          766 |      322
          766 |      333
          768 |      292
          768 |      306
          768 |      323
          768 |     3274
          768 |      339
          768 |      343
          768 |      368
          768 |      384
          768 |      406
          770 |    34011
          770 |      354
          770 |      368
          770 |      375
          770 |      389
          770 |      391
          770 |      402
          770 |      414
          770 |      415
          770 |      443
          771 |       27
          771 |      289
          771 |      293
          771 |      318
          771 |      321
          771 |      322
          771 |      335
          771 |      352
          771 |      359
          771 |      410
          771 |      424
          771 |      439
           77 |      299
           77 |      318
           77 |      320
           77 |     3394
           77 |      346
           77 |      365
          779 |      292
          779 |      343
          779 |      367
          779 |      381
          779 |      384
          779 |      438
          779 |      446
           78 |      298
           78 |      313
           78 |    31582
           78 |      360
           78 |      365
           78 |      410
          784 |      286
          784 |      293
          784 |      298
          784 |      321
          784 |      333
          784 |    34280
          784 |      361
          784 |      363
          784 |      382
          784 |      408
          784 |      433
          785 |      176
          785 |     2933
          785 |     3398
          785 |      363
          785 |      375
          786 |      315
          786 |      316
          786 |      329
          786 |      339
          786 |      366
          786 |      367
          786 |      433
          786 |      438
          786 |      448
          787 |      389
          787 |      443
          788 |      289
          788 |      313
          788 |      318
          788 |      321
          788 |      335
          788 |      360
          788 |      410
          790 |    31782
          790 |     3217
          790 |      324
          790 |      327
          790 |      330
          790 |      334
          790 |      358
          790 |      400
          790 |      406
          790 |      427
          797 |      306
          797 |      375
          797 |      402
          797 |      450
          800 |      298
          800 |      359
          800 |      424
          800 |      439
          802 |    31582
          802 |      318
          802 |      404
           80 |    31642
           80 |      319
          803 |      324
          803 |      327
           80 |      372
           80 |      380
           80 |      381
           80 |      389
           80 |      391
           80 |      412
           80 |      421
           80 |      450
          806 |      289
          806 |      293
          806 |      298
          806 |      318
          806 |      320
          806 |      333
          806 |      356
          806 |      359
          806 |      370
          806 |      410
          808 |    34280
          808 |      361
          816 |      320
          816 |    32004
          816 |      372
          816 |      380
          816 |      412
          816 |      421
          816 |      445
          817 |       22
          817 |      322
          817 |      333
          823 |     2743
          823 |     2747
          823 |     2839
          823 |     2844
          823 |     2873
          823 |     2918
          823 |     2946
          823 |     2954
          823 |     2971
          823 |     2975
          823 |    31401
          823 |      321
          823 |    32310
          823 |    32810
          823 |      400
          823 |      422
          823 |      447
          823 |      543
          823 |      545
          823 |      551
          823 |      576
          825 |     2848
          825 |      299
          825 |      309
          825 |      317
          825 |    31862
          825 |      375
          825 |      396
          825 |      402
          825 |      429
          825 |      432
          825 |      442
          831 |      304
          831 |    32004
          831 |    34011
          831 |      372
          831 |      402
          831 |      421
          831 |      442
          831 |      446
          831 |      450
            8 |    31582
            8 |      321
          840 |      296
            8 |      403
          840 |     3027
          840 |     3168
          840 |    31782
          840 |     3217
          840 |      330
          840 |      334
          840 |      400
          840 |      401
          844 |      317
          844 |    31762
          844 |    31862
          844 |      375
          844 |      396
          844 |      432
          844 |      450
          845 |     2731
          845 |     2799
          845 |      292
          845 |    32004
          845 |      343
          845 |      384
          845 |      391
          852 |      322
          852 |      333
          852 |      359
          852 |      660
           85 |      298
          853 |      292
          853 |     3327
          853 |      367
           85 |      362
           85 |      388
           85 |      402
           85 |      432
           85 |      433
           85 |      450
          856 |      372
          856 |      381
          856 |      445
          856 |      446
          857 |      296
          857 |      400
          857 |      406
          859 |      299
          859 |      309
          859 |      362
          859 |      421
          859 |      429
          859 |      445
          863 |      289
          863 |      298
          863 |      313
          863 |      318
          863 |      365
           86 |      338
          863 |      446
           86 |      358
           86 |      388
           86 |      433
          864 |      335
          864 |      352
          864 |      410
           86 |      448
          865 |      341
          866 |      345
          866 |      420
          867 |      309
          867 |      315
          867 |    31762
          867 |      329
          867 |      338
          867 |      369
          867 |      388
          867 |      427
          867 |      429
          867 |      448
          867 |      450
          868 |       27
          868 |      306
          868 |      309
          868 |      323
          868 |      327
          868 |      355
          868 |      401
          868 |      406
          871 |      309
          871 |    31862
          871 |      338
          871 |      396
          871 |      432
          875 |      298
          875 |      320
          875 |      356
          875 |      359
          878 |      292
          878 |      297
          878 |      337
          878 |      340
          878 |      343
          878 |      366
          878 |      381
          878 |      412
          878 |      441
          878 |      446
          879 |      341
          882 |      296
          882 |    31782
          882 |      327
          882 |     3270
          882 |     3272
          882 |     3283
          882 |      330
          882 |      406
          882 |      447
          883 |     2991
          883 |      304
          883 |      317
          883 |      323
          883 |      330
          883 |      337
          883 |      339
          883 |      367
          883 |      369
          883 |      370
          883 |      381
          883 |      427
          883 |     4443
          883 |      448
          883 |       46
          883 |      627
          883 |      668
          883 |      721
          883 |      771
          883 |      779
          886 |      375
          886 |      402
          888 |    31782
          888 |      324
          888 |      327
          888 |      355
          888 |      396
          888 |      401
          888 |      448
          889 |      338
          889 |      358
          889 |      362
          889 |      369
          889 |      375
          889 |      388
          889 |      433
          895 |      315
          895 |    31862
          895 |      367
          895 |      381
          895 |      388
          895 |      396
          895 |      412
          895 |      433
          895 |      442
          895 |      445
          895 |      448
          895 |      450
          898 |      315
          898 |      317
          898 |    31862
          898 |      319
          898 |      338
          898 |      362
          898 |      369
          898 |      375
          898 |      381
          898 |      388
          898 |      396
          898 |      427
          898 |      432
          898 |      433
          898 |      442
          898 |      448
          898 |      450
          900 |      295
          900 |      296
          900 |    31782
          900 |      330
          900 |      334
          900 |      400
          900 |      447
          903 |      320
          903 |      333
          903 |      771
          906 |      316
          906 |      319
          906 |      337
          906 |      380
          906 |      412
          908 |      296
          908 |     3126
          908 |    31782
          908 |     3182
          908 |      401
          908 |      406
          911 |    32004
          911 |      338
          911 |      343
          911 |      372
          911 |      384
          911 |      412
          911 |      421
          914 |      322
          914 |      403
          914 |      439
          915 |      316
          915 |      337
          920 |      388
          920 |      433
          922 |     3027
          922 |     3076
          922 |      315
          922 |     3214
          922 |     3270
          922 |     3311
          922 |      338
          922 |      367
          922 |      369
          922 |      380
          922 |      381
          922 |      388
          922 |      406
          922 |      433
          922 |      442
          922 |      450
          926 |      304
          926 |     3073
          926 |      319
          926 |      337
          926 |      380
          926 |      384
          926 |      391
          926 |      406
          926 |      421
          929 |    31642
          929 |    31742
          929 |    31762
          929 |      319
          929 |      323
          929 |      338
          929 |      355
          929 |      372
          929 |      380
          929 |      388
          929 |      421
          929 |      442
          929 |      446
          929 |      448
          932 |      300
          932 |      310
          932 |    31401
          932 |      422
          934 |      300
          934 |      310
          934 |      321
          934 |      410
          934 |      422
          934 |      436
          939 |      296
          939 |      316
          939 |    31642
          939 |      367
          939 |      396
          939 |      442
          941 |     3214
          941 |      367
          941 |      369
          941 |      375
          941 |      381
          941 |      396
          941 |      402
          941 |      448
          941 |      450
          946 |      292
          946 |      295
          946 |      297
          946 |    31642
          946 |      319
          946 |    32004
          946 |      340
          946 |      366
          946 |      367
          946 |      372
          946 |      381
          946 |      421
          946 |      441
          946 |      445
          946 |      446
          947 |      316
          947 |    31642
          947 |      319
          947 |      337
          947 |      343
          947 |      381
          947 |      446
          949 |      296
          949 |    31782
          949 |      330
          949 |      401
          949 |      406
          955 |      292
          955 |      297
          955 |      315
          955 |    31642
          955 |      319
          955 |      337
          955 |      340
          955 |      363
          955 |      366
          955 |      367
          955 |      372
          955 |      381
          955 |      396
          955 |      412
          955 |      441
          955 |      442
          955 |      445
          955 |      446
          956 |     2891
          956 |      321
          956 |      335
          956 |      345
          956 |      370
          956 |      420
          960 |      320
          960 |      333
          960 |      335
          960 |      346
          960 |      361
          960 |      375
          968 |      299
          968 |    34011
          968 |      375
          968 |      402
          968 |      450
          971 |      368
          971 |      389
          971 |      415
          973 |      338
          973 |      358
          973 |      369
          973 |      382
           97 |    33923
           97 |    34011
          973 |      448
           97 |      364
           97 |      368
           97 |      375
           97 |      414
          976 |    31582
          976 |      318
          976 |      365
          976 |      404
          979 |    33923
          979 |    34011
          979 |      354
          979 |      364
          979 |      368
          979 |      370
          979 |      372
          979 |      388
          979 |      389
          979 |      391
          979 |      402
          979 |      404
          979 |      415
          979 |      433
          981 |      292
          981 |    32004
          981 |      372
          981 |      441
          982 |      112
          982 |      176
          982 |      338
          982 |      358
          982 |      369
          982 |      382
          982 |      408
          982 |       42
          982 |      903
           98 |    31642
          983 |      298
          983 |      356
           98 |      337
           98 |      367
           98 |      381
           98 |      396
           98 |      421
          986 |      296
          986 |    31782
          986 |      330
          986 |      401
          992 |     2816
          992 |      300
          992 |      321
          992 |      422
          993 |      304
          993 |      319
          993 |    32004
          993 |      412
          993 |      421
          993 |      445
          996 |    31742
          996 |    31762
          996 |      339
          996 |      369
          997 |     3182
          997 |     3191
          997 |     3210
          997 |      324
          997 |      330
          997 |     3311
          997 |      367
          997 |      369
          997 |      400
          997 |      447
(5122 rows)

